Time, Distance in Meters, Heart Rate, KPH, Speed, Cadence, StrideLength 
2013-03-29T08:05:35.000Z,7378.7900390625,165,14.666399574279785,4.073999881744385,90,1.3579999605814617
2013-03-29T08:05:36.000Z,7382.85986328125,166,14.641199684143066,4.066999912261963,90,1.3556666374206543
2013-03-29T08:05:37.000Z,7386.93017578125,166,14.641199684143066,4.066999912261963,90,1.3556666374206543
2013-03-29T08:05:38.000Z,7390.990234375,165,14.641199684143066,4.066999912261963,90,1.3556666374206543
2013-03-29T08:05:39.000Z,7395.06005859375,165,14.655600357055665,4.071000099182129,90,1.3570000330607097
2013-03-29T08:05:40.000Z,7399.169921875,165,14.69519920349121,4.081999778747559,90,1.3606665929158528
2013-03-29T08:05:41.000Z,7403.240234375,165,14.7204008102417,4.089000225067139,90,1.3630000750223796
2013-03-29T08:05:42.000Z,7407.330078125,166,14.759999656677246,4.099999904632568,90,1.3666666348775227
2013-03-29T08:05:43.000Z,7411.4599609375,166,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:05:44.000Z,7415.56982421875,165,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:05:45.000Z,7419.68017578125,165,14.785199546813965,4.10699987411499,90,1.36899995803833
2013-03-29T08:05:46.000Z,7423.77978515625,165,14.785199546813965,4.10699987411499,90,1.36899995803833
2013-03-29T08:05:47.000Z,7427.89013671875,165,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:48.000Z,7431.990234375,165,14.774400329589843,4.104000091552734,90,1.3680000305175781
2013-03-29T08:05:49.000Z,7436.10986328125,165,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:05:50.000Z,7440.22021484375,164,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:05:51.000Z,7444.33984375,165,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:05:52.000Z,7448.4599609375,165,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:05:53.000Z,7452.580078125,165,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:05:54.000Z,7456.7001953125,164,14.853599739074706,4.125999927520752,90,1.375333309173584
2013-03-29T08:05:55.000Z,7460.830078125,164,14.853599739074706,4.125999927520752,90,1.375333309173584
2013-03-29T08:05:56.000Z,7464.9501953125,165,14.83920078277588,4.122000217437744,90,1.374000072479248
2013-03-29T08:05:57.000Z,7469.06982421875,165,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:05:58.000Z,7473.18994140625,164,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:05:59.000Z,7477.2998046875,164,14.81399917602539,4.114999771118164,90,1.3716665903727214
2013-03-29T08:06:00.000Z,7481.419921875,164,14.83920078277588,4.122000217437744,90,1.374000072479248
2013-03-29T08:06:01.000Z,7485.56982421875,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:06:02.000Z,7489.740234375,164,14.986800384521484,4.163000106811523,90,1.3876667022705078
2013-03-29T08:06:03.000Z,7493.89990234375,164,14.986800384521484,4.163000106811523,90,1.3876667022705078
2013-03-29T08:06:04.000Z,7498.06005859375,164,14.972399711608887,4.158999919891357,90,1.3863333066304524
2013-03-29T08:06:05.000Z,7502.22021484375,165,14.972399711608887,4.158999919891357,90,1.3863333066304524
2013-03-29T08:06:06.000Z,7506.39013671875,165,15.037200164794921,4.177000045776367,90,1.3923333485921223
2013-03-29T08:06:07.000Z,7510.58984375,165,15.105600357055664,4.196000099182129,90,1.3986666997273762
2013-03-29T08:06:08.000Z,7514.81005859375,164,15.195600700378417,4.2210001945495605,90,1.4070000648498535
2013-03-29T08:06:09.000Z,7519.0400390625,164,15.224400329589844,4.229000091552734,90,1.4096666971842449
2013-03-29T08:06:10.000Z,7523.2900390625,165,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:11.000Z,7527.5400390625,165,15.314400672912598,4.254000186920166,90,1.418000062306722
2013-03-29T08:06:12.000Z,7531.81005859375,164,15.368400192260742,4.269000053405762,90,1.4230000178019206
2013-03-29T08:06:13.000Z,7536.080078125,164,15.368400192260742,4.269000053405762,90,1.4230000178019206
2013-03-29T08:06:14.000Z,7540.33984375,165,15.339600563049316,4.261000156402588,90,1.4203333854675293
2013-03-29T08:06:15.000Z,7544.6201171875,165,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:16.000Z,7548.8701171875,164,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:17.000Z,7553.10986328125,165,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:18.000Z,7557.3701171875,165,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:19.000Z,7561.6298828125,165,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:20.000Z,7565.89013671875,165,15.339600563049316,4.261000156402588,90,1.4203333854675293
2013-03-29T08:06:21.000Z,7570.14990234375,165,15.328799629211426,4.257999897003174,90,1.4193332990010579
2013-03-29T08:06:22.000Z,7574.39013671875,165,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:23.000Z,7578.6298828125,165,15.260399436950683,4.238999843597412,90,1.412999947865804
2013-03-29T08:06:24.000Z,7582.8701171875,165,15.235199546813964,4.23199987411499,90,1.4106666247049968
2013-03-29T08:06:25.000Z,7587.10009765625,165,15.249600219726563,4.236000061035156,90,1.412000020345052
2013-03-29T08:06:26.000Z,7591.330078125,165,15.235199546813964,4.23199987411499,90,1.4106666247049968
2013-03-29T08:06:27.000Z,7595.56982421875,166,15.249600219726563,4.236000061035156,90,1.412000020345052
2013-03-29T08:06:28.000Z,7599.81005859375,165,15.260399436950683,4.238999843597412,90,1.412999947865804
2013-03-29T08:06:29.000Z,7604.0498046875,166,15.274800109863282,4.243000030517578,90,1.4143333435058594
2013-03-29T08:06:30.000Z,7608.2998046875,166,15.3,4.25,90,1.4166666666666667
2013-03-29T08:06:31.000Z,7612.5498046875,165,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:32.000Z,7616.7900390625,166,15.285599327087402,4.245999813079834,90,1.4153332710266113
2013-03-29T08:06:33.000Z,7621.0400390625,166,15.274800109863282,4.243000030517578,90,1.4143333435058594
2013-03-29T08:06:34.000Z,7625.27001953125,166,15.249600219726563,4.236000061035156,90,1.412000020345052
2013-03-29T08:06:35.000Z,7629.5,165,15.235199546813964,4.23199987411499,90,1.4106666247049968
2013-03-29T08:06:36.000Z,7633.740234375,165,15.235199546813964,4.23199987411499,90,1.4106666247049968
2013-03-29T08:06:37.000Z,7637.97998046875,166,15.260399436950683,4.238999843597412,90,1.412999947865804
